nan,2.919169283279863039e-02,2.965557178775549141e-02,2.921485599725719834e-02,2.935098552444236758e-02,2.938031460893678060e-02,3.049032168586791186e-02,2.944955785537057072e-02,2.975055603649358338e-02,2.920645371130714540e-02,3.729879557862258305e-02,3.270810667330262267e-02
nan,nan,2.735141299372102069e-02,2.674586883415363756e-02,2.671322513675607191e-02,2.693934512759480968e-02,2.833721800773138233e-02,2.842775198962276678e-02,2.921950716791921199e-02,2.692429085566594091e-02,3.834511040339580457e-02,2.926586359061556300e-02
nan,nan,nan,1.453195745548368709e-02,1.452961135100006712e-02,1.460891088727806451e-02,1.477407558654306521e-02,1.466290331377654958e-02,1.492138094829022384e-02,1.456929725561699127e-02,1.716846442743964057e-02,1.432586312629013058e-02
nan,nan,nan,nan,3.973687559168699243e-03,3.996382324031872227e-03,4.041714719678611914e-03,3.786015279367488558e-03,4.345775424994841908e-03,3.970991556405790469e-03,4.019690470135168885e-03,3.921658788575468554e-03
nan,nan,nan,nan,nan,7.352685436637399277e-03,7.684587188465735741e-03,7.514090252140598510e-03,7.669101681116889668e-03,7.321264090227782781e-03,8.539709497978978728e-03,7.661987066646402250e-03
nan,nan,nan,nan,nan,nan,3.614683780014543452e-03,3.544036691590462824e-03,3.966285793984168292e-03,3.669958283921182212e-03,3.577458552563114562e-03,3.534691361626777530e-03
nan,nan,nan,nan,nan,nan,nan,2.974460700808386274e-02,3.177339639428999191e-02,3.068489310977882967e-02,3.297721354516627151e-02,3.028602044905302076e-02
nan,nan,nan,nan,nan,nan,nan,nan,3.275637842335791389e-02,3.184677816159185715e-02,3.975321919456421826e-02,3.189688791049875849e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.275189350879088857e-02,3.438648298346436150e-02,3.145994613629778114e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.909287085774237648e-04,8.374744566056753058e-04
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.826743872170667138e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
