nan,3.714767796772856095e-02,3.780943499271948588e-02,4.164026519436949542e-02,3.617491400941430513e-02,3.681416311594745694e-02,3.660635809842364974e-02,3.725602499500899056e-02,3.697696011158568136e-02,4.103353336300198662e-02,3.596877509673659240e-02,3.720992936504446263e-02
nan,nan,2.179833151117445411e-02,2.514327034705492181e-02,2.104306069793775852e-02,2.157463475164536973e-02,2.017466081639925427e-02,2.246995483137660329e-02,2.125400232364641970e-02,2.529117699179230308e-02,2.197681899503985126e-02,2.142748534417896963e-02
nan,nan,nan,1.695915384039304100e-02,1.647979187245659366e-02,1.673350171497030650e-02,1.568512018115271814e-02,1.807998996049989607e-02,1.634372919104362318e-02,1.902144347032528465e-02,1.732715580233138569e-02,1.696243748334418100e-02
nan,nan,nan,nan,4.804014445127856997e-02,4.719833591840309761e-02,4.851465630634838044e-02,4.711379975549712801e-02,4.742955616520886514e-02,5.186859731588069899e-02,5.072032697316190136e-02,4.779374384406616383e-02
nan,nan,nan,nan,nan,1.712561381727503024e-02,1.539216043350350935e-02,2.312851354199231893e-02,1.689960816814329095e-02,2.004811736113459517e-02,1.817775779761923033e-02,1.747412802189284714e-02
nan,nan,nan,nan,nan,nan,4.162408625429628480e-03,4.200107344136067532e-03,4.026323625879349270e-03,4.231675262838694232e-03,3.944444578524087218e-03,3.940216547592977764e-03
nan,nan,nan,nan,nan,nan,nan,3.519484809599020270e-02,3.606238766649927374e-02,3.747636584405632243e-02,3.422278828167284875e-02,3.505680515026879385e-02
nan,nan,nan,nan,nan,nan,nan,nan,5.300860579805632272e-02,6.378070693298669436e-02,5.505284363402918046e-02,5.519759026267952867e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.393718571627225629e-02,1.243778436763920241e-02,1.221121509097512943e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.088667327403587265e-02,5.611769671326012621e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.267165416241233883e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
