nan,2.382776731812696544e-02,2.280789142129360791e-02,2.292790271468401336e-02,2.293177639722706121e-02,2.293960566557218597e-02,2.199750260829707454e-02,2.200979391692650319e-02,2.383102007701521849e-02,2.287372267715596930e-02,2.194788379899407019e-02,2.253199812248202899e-02
nan,nan,2.362914738696436645e-02,2.336958217968183524e-02,2.330450561450128286e-02,2.339819229642147586e-02,2.326119213542940725e-02,2.336318371730861446e-02,2.408365330730961873e-02,2.348485986626075786e-02,2.483745612843618611e-02,2.265610199263092678e-02
nan,nan,nan,1.074418035966923785e-02,1.098955271024340714e-02,1.088114014518265678e-02,1.077873565137938382e-02,1.067048848878451861e-02,1.105471132630816457e-02,1.083554977100666117e-02,1.303727387062942472e-02,1.061817755494034489e-02
nan,nan,nan,nan,3.994234694800493334e-03,4.027152083817703634e-03,3.907859238884686844e-03,4.016466321875002132e-03,4.289324379621310690e-03,3.994584436650188905e-03,4.303181647580663245e-03,3.943818434604032426e-03
nan,nan,nan,nan,nan,5.927822376090284041e-03,6.061495682448686181e-03,5.806762020982697385e-03,6.214724655954844725e-03,5.934436928677803459e-03,6.066125621814906325e-03,5.776093945573513092e-03
nan,nan,nan,nan,nan,nan,3.047994550485850530e-03,2.868490211372940000e-03,3.369796828029349937e-03,2.994165449517308814e-03,4.061112416084339261e-03,2.912157304786239503e-03
nan,nan,nan,nan,nan,nan,nan,3.026888094533335821e-02,3.083125328049522718e-02,2.949303001290626974e-02,3.427600272820622435e-02,2.921103055624972578e-02
nan,nan,nan,nan,nan,nan,nan,nan,3.626850699055652466e-02,3.644426801915566505e-02,4.629790460248380674e-02,3.852585102170492243e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,3.670074756022514983e-02,4.191434667753758669e-02,3.645094916927871243e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.818075380316617334e-03,1.747479662855805100e-03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.344382314127350125e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
