nan,-1.656370992676864384e-02,-8.724292967137198263e-03,-7.140833462902822920e-03,-5.894435150740989088e-03,-8.512020863063915824e-03,-5.905926368066791166e-03,2.616905478526276863e-03,-2.964644252831515059e-03,-6.466746129091077884e-03,-7.414389277973457149e-03,-5.377585820640222274e-03
nan,nan,5.759499913818855177e-04,1.028670153517031310e-03,1.484765076805689282e-03,1.112104210815498782e-04,-7.503710118818979202e-04,9.241243756339501125e-03,1.097855422954883281e-02,1.286984851927480298e-03,8.272451389999282978e-03,2.067320151168552163e-03
nan,nan,nan,-6.087509014651600742e-03,-3.857369449998346994e-03,-6.504698660788970146e-03,-7.785682828925624688e-03,-7.431748611441524321e-03,-7.351257534792425552e-03,-5.523456031215176650e-03,-5.391919834526276434e-03,-6.218963675224157932e-03
nan,nan,nan,nan,1.896645401074474602e-03,1.721769383778057241e-03,1.146079107655073592e-03,1.824218751685979800e-03,4.698995346477316537e-04,1.236985102106608015e-03,3.299232651595596089e-03,1.255196284569072823e-03
nan,nan,nan,nan,nan,7.269774903333589902e-03,7.641262125235581681e-03,1.017143012132187829e-02,6.786932616584036293e-03,8.374547736635566328e-03,1.224940504884178272e-02,8.171548330822024989e-03
nan,nan,nan,nan,nan,nan,-2.080434925181996048e-03,-1.733233741268658257e-03,-1.295020175047401079e-03,-2.669346700385794458e-03,-1.436298591223766907e-03,-1.966501117929065224e-03
nan,nan,nan,nan,nan,nan,nan,1.191175453708603893e-02,7.855187073763973682e-03,6.620072841717744398e-03,1.354281755122284381e-02,6.513261248378647734e-03
nan,nan,nan,nan,nan,nan,nan,nan,-8.622154173850565817e-05,2.544439854405238736e-03,-2.270661053427422416e-03,1.384147340462207106e-03
nan,nan,nan,nan,nan,nan,nan,nan,nan,6.261280780289600438e-03,7.867185518097938313e-03,7.712926839835859867e-03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.591286521600302817e-03,2.569136440497407723e-03
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.141153152455047328e-04
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
