nan,5.639197205775944161e-02,5.543172321182771728e-02,5.718057629576983603e-02,5.541433053800149527e-02,5.649055573395034280e-02,5.878398516943047353e-02,5.650665485718218278e-02,5.703092087177263902e-02,5.856504408539760231e-02,6.028414595722304814e-02,5.801662231106420597e-02
nan,nan,5.626757598161422763e-03,5.341871288250518712e-03,5.625200621717483390e-03,5.671163586502426385e-03,6.459409845516490313e-03,5.447907847079077118e-03,5.803653225017707355e-03,5.717911096166643226e-03,6.045873442531708546e-03,5.719179068384798274e-03
nan,nan,nan,1.920487286250879139e-02,1.866129722738621780e-02,1.853462362018849438e-02,1.834821859240066272e-02,2.002790653955464212e-02,1.804610413783723846e-02,1.924137327109471871e-02,1.944883116043533838e-02,1.889611315815140427e-02
nan,nan,nan,nan,4.013004910477677850e-02,3.987826124168389330e-02,4.242800334615821900e-02,3.861245614464069859e-02,3.973558322381497837e-02,4.156550175511839612e-02,4.305692839825676910e-02,3.990470633974530640e-02
nan,nan,nan,nan,nan,9.149335126957437378e-03,8.782827572764533713e-03,1.075375339769385659e-02,9.306987028570591278e-03,1.051121491618607455e-02,1.008394423792141094e-02,8.731373732257506973e-03
nan,nan,nan,nan,nan,nan,2.212423896344458980e-03,2.221993444789469811e-03,2.181056706772141474e-03,2.323902442234440993e-03,2.388698189731352454e-03,2.102040317593487865e-03
nan,nan,nan,nan,nan,nan,nan,4.107171313258885931e-02,3.982517551096362296e-02,4.016888386837316055e-02,4.540014788439666188e-02,4.096781952228015222e-02
nan,nan,nan,nan,nan,nan,nan,nan,4.930177846899402860e-02,5.401385061460182990e-02,5.350659040379519144e-02,5.120475523711343763e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,1.610012390909745447e-02,1.719673296173575977e-02,1.617412429014806335e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.955549886092387918e-02,5.599473965438084982e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.039902218590630090e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
