nan,5.440689007178827613e-02,5.423081423789344324e-02,5.347742959450500766e-02,5.497052177383032756e-02,5.510500712183578204e-02,5.756907696561162913e-02,5.904880319461956739e-02,5.521622618181513953e-02,5.747115834801408418e-02,6.154011119343041208e-02,5.520917834074383357e-02
nan,nan,9.058168544446914758e-03,9.614780726686405349e-03,9.083744994463066949e-03,9.069161861000275479e-03,9.309873216929942519e-03,1.010801629565952382e-02,9.042294219879150677e-03,9.377670385553859081e-03,9.840435142611720851e-03,9.083753744538146380e-03
nan,nan,nan,1.171041582498363876e-02,1.206821993335568076e-02,1.207063626330886173e-02,1.218427525057015799e-02,1.333550904511483781e-02,1.206441758631932037e-02,1.289942199158723019e-02,1.318834782883075360e-02,1.203955756199808283e-02
nan,nan,nan,nan,5.005538434609573678e-02,5.004436646724946813e-02,4.976233866248046950e-02,4.667865431267986115e-02,4.874992976839727377e-02,4.904610819451638015e-02,5.146908708367278762e-02,4.992559019109788637e-02
nan,nan,nan,nan,nan,1.839893003655138906e-03,1.791519647768732197e-03,1.912870926633675498e-03,1.856766882214775554e-03,1.861377659202730810e-03,1.693651467654942126e-03,1.842138895396132564e-03
nan,nan,nan,nan,nan,nan,4.028048303632901050e-04,4.303953881838418162e-04,4.019766175118907577e-04,4.256333567397783653e-04,4.160343546320184344e-04,3.907973396657851554e-04
nan,nan,nan,nan,nan,nan,nan,2.690563488341993215e-02,2.686115462234662729e-02,2.337312339951078122e-02,2.392807251123679410e-02,2.514991209454432025e-02
nan,nan,nan,nan,nan,nan,nan,nan,6.799669259816229494e-02,7.159531770134472395e-02,7.294470150900590755e-02,6.887015175996302752e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,2.629938942134942351e-02,2.700131925504667060e-02,2.623716724252011731e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.535613617847218670e-02,4.837328168788906924e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.971244542470794531e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
