"ISO3","SC","Year","infraPt","capitalCostBus","busVKM","ptVKM","lighRail_BRTLength","undergroundRailLength","OM_infraPt"
"SGP","ROG",2015,0.0864293866803063,0.216073466700766,229501923.691573,231479349.35014,41.6251246320335,221.17204503388,573.369270420975
"SGP","LUT",2015,0.0864293866803063,0.216073466700766,229501923.691573,231479349.35014,41.6251246320335,221.17204503388,573.369270420975
"SGP","BAU",2020,0.271293239883985,0.284776142075194,298058022.470465,300559966.75368,44.6133598954015,222.929496676237,578.589745512162
"SGP","ROG",2020,0.334995258068461,0.298902367744689,312864689.667962,315490923.363156,45.7155873401506,223.577742634904,579.263508987895
"SGP","LUT",2020,0.334995258068461,0.298902367744689,312864689.667962,315490923.363156,45.7155873401506,223.577742634904,579.263508987895
"SGP","BAU",2025,0.283526957576062,0.344425286264591,355853005.7747,358709458.864426,46.8483893199311,224.24397019879,586.017749477731
"SGP","ROG",2025,0.612486501457517,0.625173271087308,645976982.294915,649572970.616004,51.829483761465,227.173469329706,589.094390121626
"SGP","LUT",2025,0.595288296906328,0.617804661525801,638363169.63147,641916773.808592,51.5622695000444,227.016314319741,588.929341603281
"SGP","BAU",2030,0.341869425654921,0.407148340866276,416017464.060601,419262694.00321,49.2994644126022,225.68550527468,592.676566072142
"SGP","ROG",2030,0.765253260276613,0.83768570552231,855078610.7077,859670930.689679,58.1109372480459,230.867740286786,598.166750880744
"SGP","LUT",2030,0.730007184182889,0.816804688336391,833764040.0426,838241887.124021,57.3892335939783,230.443289344892,597.717077311765
"SGP","BAU",2035,0.324185558755325,0.456256111683062,461149552.488207,464605309.83391,50.6267514417049,226.466114083421,597.801273964781
"SGP","ROG",2035,0.765730384755438,1.00822134785008,1015451578.67254,1020665620.2521,62.030631311875,233.173004820158,604.958168168736
"SGP","LUT",2035,0.72354652782449,0.973753649255712,980736702.79187,985772493.817613,60.9068362878889,232.512074459424,604.252892228866
"SGP","BAU",2040,0.349703011473047,0.506504952865005,506799175.924815,510442520.534524,51.8094105097424,227.161663776897,602.838920049943
"SGP","ROG",2040,0.864785263678207,1.18770720302178,1180079321.26513,1185881307.31951,65.7373747751791,235.353028082463,611.642618887501
"SGP","LUT",2040,0.813373927773975,1.13850802170755,1131196114.74388,1136757761.29106,64.2221349261158,234.46187978703,610.684853987793
"SGP","BAU",2045,0.371547476692115,0.555434219060299,550544730.02811,554346800.917321,52.8101131682324,227.750200614085,608.385615986041
"SGP","ROG",2045,0.981015720015796,1.37951275092081,1352245342.05246,1358639590.27366,69.4713394766191,237.549060796986,619.002735458354
"SGP","LUT",2045,0.920986817378429,1.31511971824083,1289125100.18154,1295220877.0516,67.5896027188635,236.442367024932,617.803626605096
"SGP","BAU",2050,0.413717606248083,0.614873912712404,603955473.730295,607937094.014509,53.9420968414677,228.41594691259,614.922024729684
"SGP","ROG",2050,1.13895286459999,1.60918003573835,1558108627.99693,1565169712.43849,73.6754623263379,240.021604608206,627.616869361797
"SGP","LUT",2050,1.06576267240028,1.52657823526766,1478128405.06158,1484827032.67719,71.3903239707873,238.677660841393,626.146796940099
"MAC","BAU",2015,0.00313209991672232,0.00783024979180581,9964720.88395785,9964720.88395785,0,0,0.00000000000628637761799164
"MAC","ROG",2015,0.00305609102554432,0.00764022756386079,9722973.1497935,9722973.1497935,0,0,0.00000000000628633027873624
"MAC","LUT",2015,0.00305609102554432,0.00764022756386079,9722973.1497935,9722973.1497935,0,0,0.00000000000628633027873624
"MAC","BAU",2020,0.00463283543835704,0.0115820885958926,14612714.200997,14612714.200997,0,0,0.00000000000634082809618072
"MAC","ROG",2020,0.00478187309126704,0.0119546827281676,15056394.2682764,15056394.2682764,0,0,0.00000000000635194988396708
"MAC","LUT",2020,0.00478187309126704,0.0119546827281676,15056394.2682764,15056394.2682764,0,0,0.00000000000635194988396708
"MAC","BAU",2025,0.00605389138756457,0.0151347284689114,19138315.0091645,19138315.0091645,0,0,0.00000000000632646226657428
"MAC","ROG",2025,0.00770796003846166,0.0192699000961541,24264421.0421579,24264421.0421579,0,0,0.00000000000635330224864592
"MAC","LUT",2025,0.00684228036700984,0.0171057009175246,21539288.0717052,21539288.0717052,0,0,0.00000000000635330224864592
