"ISO3","SC","Year","localroad_invest_billion","mainroad_invest_billion","main_road","local_rd","CarVKM","OM_road"
"OMN","BAU",2045,0.573796881818171,3.13431948055517,5459.59244630698,13762.0848536805,8211478176.72627,422123154.641271
"YEM","BAU",2045,2.69922036110115,1.92558054577608,2490.99272936311,24306.6367203074,21029162416.8433,413785628.271097
"BHR","BAU",2045,0.628016178209308,0.630923474535766,998.497207910023,12830.7211576575,3328891708.9091,241592341.417008
"NOR","BAU",2045,0.123102400357185,0.326033076615488,465.641952054468,2459.34767410646,3039522370.438,59545286.9905951
"TUR","BAU",2045,32.0702828141904,13.9947775793476,22998.1728685808,555388.873645633,78138192684.0255,7184166832.22362
"CHE","BAU",2045,2.39129833080238,5.79699595815268,7736.55733680904,38861.2537830711,14066782194.4657,905147664.104584
"AFG","BAU",2045,8.163653577246,0.888554829443417,1026.92087451337,74436.4021404955,10429567902.2537,650189190.100692
"PAK","BAU",2045,16.2009171829218,9.50506975014605,15364.3866399426,182439.579206264,119722092424.441,2205567969.95696
"BGD","BAU",2045,7.13177980875251,0.887593690608053,1572.38420751079,81079.4028279559,47412921677.9145,782271044.836491
"NPL","BAU",2045,0.589587216532196,0.165114654025987,254.850048971695,5741.92315702707,2065250256.84035,68564872.9517716
"MAC","BAU",2045,0.0339226638941249,0.00000338227869004812,0.00601485335269233,899.533059429726,675986455.117768,5965576.19631798
"LKA","BAU",2045,0.563189356298315,0.560776142446417,769.294598600595,8913.09102854912,1234646376.73319,101100830.824721
"MNG","BAU",2045,0.260437003786952,0.189739098013952,307.24553461121,4343.8871606184,2725400449.08739,56834633.4155031
"HKG","BAU",2045,0.090007751273971,0.564653232364325,1530.12417313797,5650.85521394178,6629629941.73247,140949388.288319
"BLR","BAU",2045,2.66280122665963,0.784349249082086,1112.96030311505,39943.1457184365,7305642964.12319,528635393.690266
"UKR","BAU",2045,11.9422341275431,2.10075464711199,3233.66539468675,125114.313186608,23296242785.4839,1447049700.96845
"SRB","BAU",2045,0.797451339509445,0.794357332118743,1337.24587324528,20908.7732642908,2680726661.6065,308711685.570616
"BIH","BAU",2045,0.36423988865895,0.0473721958273716,51.2692954592497,5336.19727569586,494611419.386432,78356504.8150582
"MKD","BAU",2045,0.496126826902097,0.477707962112742,669.898714522925,9077.2193143761,1080200088.88698,107953691.477691
"ALB","BAU",2045,0.523466379234777,0.0765162608167778,107.604941048846,8356.38308425902,1251263489.54531,81762382.3869058
"HRV","BAU",2045,0.798930540858687,0.950530598145871,1345.79493267504,16693.0301068857,1614993942.69071,313700490.214448
"MDA","BAU",2045,0.338941693588661,0.314097551614512,393.60346680193,2915.56221850962,1175331896.59906,39951565.9858606
"NER","BAU",2045,1.32183620621251,0.315680174053351,462.475885823828,11139.5952908455,2440345356.85897,85611115.4730898
"NGA","BAU",2045,35.1051067165863,11.2575553877166,18429.3986056041,351395.433888822,147415343132.053,2665234444.28825
"TCD","BAU",2045,0.476391614701121,0.020297907969434,37.0387065122605,7143.07406333772,1258713220.22212,48410751.7610343
"SDN","BAU",2045,5.97728071392791,2.16322339784658,3393.2834555406,72582.0658517955,17766760464.2262,723580864.65415
"CAF","BAU",2045,0.294160891404292,0.00000462103146931179,0.00847140718647357,3255.94331349288,334310316.325094,23402416.3808658
"MAR","BAU",2045,3.43498958307519,4.68119397610965,8972.06606563064,61088.3920644473,17745306861.4913,848495751.3253
"MRT","BAU",2045,0.814407560034848,0.243105038549934,422.220812135122,9614.09032628154,1247929246.53574,72911437.147
"SEN","BAU",2045,1.14115636864823,1.21325449102247,1981.70908575346,13601.0935896421,2898048105.09866,140069393.192254
"GMB","BAU",2045,0.760892856390982,0.165438965820766,297.538594924105,7941.16473887318,1176327859.13623,59290379.0850049
"MLI","BAU",2045,1.63422870206795,0.665512946612887,1114.65154056258,14807.4066790523,2779471327.37791,124985801.637983
"BFA","BAU",2045,2.4155121305737,0.0402311970169889,57.8999154313269,21836.9808387132,4400919811.29686,144022961.725097
"GNB","BAU",2045,0.104215081255478,0.0317734278354279,72.3650111365013,1751.05794263138,317394049.747573,13366486.9372157
"GHA","BAU",2045,2.06078475526848,1.76484658981991,2899.81911366833,26453.4834719982,10451134580.6161,271580605.561754
"SLE","BAU",2045,0.494299877941092,0.0948887015108632,157.459150605855,4981.80296027522,940856915.110434,40153959.8808332
"CIV","BAU",2045,0.926292975910131,0.743745643512733,1480.66403647218,11949.0419074917,5223296919.92979,129912057.716432
"GIN","BAU",2045,1.35254226227316,0.760656433736252,1289.51867835226,13282.8333816777,2561026570.21528,135073090.541644
"LBR","BAU",2045,3.14874914024335,0.199406962579751,312.747391121435,27346.3746717462,1630075310.98663,203358187.146603
"DZA","BAU",2045,3.06731143906415,6.02125627294378,13909.3088784135,90734.0177049398,15716056303.2252,1023904905.59849
"TUN","BAU",2045,0.180165672036564,1.02771709108682,2306.47869342368,4395.06903691633,5506478094.58285,114529101.798788
"LBY","BAU",2045,3.98655052372639,3.12733400128418,6592.3866365998,91965.789404761,18430998689.0928,952578163.543222
"BEN","BAU",2045,2.75161900903647,0.151716874958759,219.804601156028,28275.2311687442,2332844872.99641,196775306.559492
"CMR","BAU",2045,7.50689978155655,0.681804574453351,1207.79152901032,86179.0407435816,10461767901.2053,619724274.367634
"TGO","BAU",2045,2.41129881095637,0.0191050899457467,34.0282160850815,26220.6351051496,1042295010.08472,186656855.558433
"KEN","BAU",2045,1.61297407973986,2.36961483735775,3514.77434364961,17960.4306663225,7622973549.66701,267417408.212518
"TZA","BAU",2045,6.47901147418895,0.599228274218728,859.179632176259,66009.7146601097,13415334123.1094,483967290.092578
"MOZ","BAU",2045,5.28480325573871,0.566055772049629,805.279288943494,40738.0815584944,5786561785.1653,337512209.358176
"COD","BAU",2045,8.72610936773282,0.244480100932122,483.131758467579,95268.1206546597,18326312851.7504,734779983.196413
"RWA","BAU",2045,1.41091815163119,0.283741952951157,457.091386246575,12686.9407539975,1207820140.52602,91868354.8558664
"BDI","BAU",2045,0.688713685975278,0.00000918293336719038,0.0148995252256633,6950.81657732958,947130938.915044,44074393.3526805
"COG","BAU",2045,0.0484529022717224,0.00000339686967037999,0.00718311134874142,1194.92243404452,1132003531.60029,7698169.303949
"AGO","BAU",2045,1.51616541346734,0.443157021182971,697.22063048219,16364.5284596958,32033648968.4643,115885405.504397
"ZMB","BAU",2045,1.64604173669508,0.397609709434056,637.801944426428,15487.3786685914,3592201683.28822,102373981.167408
"MWI","BAU",2045,2.34800455758869,0.646700491940765,1011.66891640613,20963.6107887479,1402635426.27149,145084930.03429
"ZWE","BAU",2045,8.30785817062694,0.367510651004234,621.970880994738,75044.4240800664,1777070536.76299,494386420.508327
"NAM","BAU",2045,0.907996977928101,0.50513828711266,913.737256013073,15724.8602367385,1152947278.52839,149760507.530466
"MDG","BAU",2045,4.80227103008558,0.0000127651987289615,0.022379530807063,51007.4322194981,2707266182.43511,264182075.835712
"GAB","BAU",2045,0.157341856593382,0.114332162020955,274.84917920318,5163.8497302887,1681634715.05059,32723540.7793083
"ERI","BAU",2045,1.15540976075975,0.211236346977493,342.672731164785,9851.26767771402,436220025.526314,108716931.447806
"ETH","BAU",2045,4.47475935291819,2.70029469223319,3900.89817490296,44627.7450589519,6453755178.16871,408936377.359558
"DJI","BAU",2045,0.0235795033796574,0.0309169082008042,62.9482967756783,468.791451686142,266348345.413303,6691736.73107983
"EGY","BAU",2045,2.93521685271099,6.90670900729512,13803.3787785831,40828.1063441543,74297616704.4044,909186232.386469
"UGA","BAU",2045,4.15319048070101,0.492959214899918,662.264849598757,35701.3370001282,2992360551.21916,366142087.760841
"BOL","BAU",2045,3.52679688624563,0.993546512533487,1304.27025888546,46869.3055707311,17428352409.2498,494404748.446402
"ARG","BAU",2045,23.2721898101469,10.3648715152534,19349.9753384064,540217.255939186,120102566663.168,6780002335.30649
"VEN","BAU",2045,6.45472719933932,5.53050112133177,9214.32119620527,113029.30187934,35471582093.6415,1571407874.94949
"COL","BAU",2045,12.5730654181379,1.73542349636252,3074.44844478733,209887.370404753,35141891428.3107,2404236777.22523
"CUB","BAU",2045,1.66227101787489,0.501869333537439,770.153109556715,29477.6135351451,2781465465.79254,324221052.588943
"DOM","BAU",2045,3.14234046847177,1.20047067055406,1880.70357211133,51320.8185717843,13435849884.2145,463232314.157208
"HTI","BAU",2045,0.136622136015386,0.00000437755134162332,0.0070518519888805,1707.63423979627,1734049749.0212,13280534.098524
"PRI","BAU",2045,0.773878363507185,1.5721790324301,3222.20770242245,36566.1741279956,3967703684.49574,412824917.250388
"JAM","BAU",2045,1.3090553047761,0.237084177051167,337.291655254633,14077.9907472306,1199752410.71241,125049375.591578
"HND","BAU",2045,0.627779630306213,1.86457337689218,2355.978075216,5594.2728541054,7351711851.80371,136208744.447494
"GTM","BAU",2045,0.651126214390181,1.35380661312494,1799.71027085485,6351.5700770828,6896259123.46448,128762445.109877
"PRY","BAU",2045,8.26335963522305,0.721668724825646,997.548766975633,96072.4090468792,6401801297.67243,1144323119.8435
"URY","BAU",2045,1.24370375853799,0.516323983475078,991.324883368998,30908.692492959,4631389475.61853,439099920.680068
"CHL","BAU",2045,4.34362426855216,3.94495784664844,7627.59849489494,115421.183937821,24761173598.3537,1182268650.97988
"NIC","BAU",2045,0.573327335768864,0.511090827874689,638.053721190657,8251.28871316316,1516902776.85806,112905279.294834
"CRI","BAU",2045,1.52064415423562,0.516325135691706,831.502653908452,27766.4969632452,3596133093.31899,326747276.659378
"PAN","BAU",2045,1.11412888229541,0.714863337653505,1014.9560809072,16154.2814719895,5888782637.68168,230489897.912116
"SLV","BAU",2045,0.0851008975069421,0.391357980234232,542.901845142287,1426.9144868966,2218164993.59961,45641421.3813243
"ECU","BAU",2045,7.53966713676571,3.29258156935145,4825.26749279119,111933.85993804,16544853011.3871,1194696776.92711
"PER","BAU",2045,14.3231545807942,4.14677477790135,6857.14862608443,225696.561141534,40244672164.8833,2568084519.68752
"ISR","BAU",2045,2.18955910727199,3.02328126264818,5478.60671737148,47074.3415145501,17179614337.0306,557529791.696414
"RUS","BAU",2045,10.2967340511586,4.61270649907738,10793.002096549,509372.803761939,157466387874.989,5338483583.30454
"ZAF","BAU",2045,15.9529676479087,12.6014423378511,31236.3216522978,506329.089256501,97724308774.7762,4794769193.23339
"GBR","BAU",2045,17.9259803223711,25.5705502105867,43941.5739639524,471432.784921302,163795173085.153,7133919864.11005
"USA","BAU",2045,202.539904948518,410.69044632499,644287.106377628,4595189.09187565,3027849074537.12,96257604351.9236
"VNM","BAU",2050,9.07552119005002,3.64948845365102,5532.21700342609,109835.233870657,65947861035.1266,1363028579.75092
"MYS","BAU",2050,8.64357018478716,15.504371767704,25984.067911216,168787.839725633,79389226984.91,2524707573.74922
"LAO","BAU",2050,0.0559739127163182,0.0221086192687191,27.5071876781353,756.90339082783,7352824835.03521,8747172.18957867
"THA","BAU",2050,8.41394944779919,10.5442761481523,21822.7268134238,241898.802713531,94317357924.3651,2680624279.43084
"MMR","BAU",2050,13.6458543294134,0.314023643743129,462.285877391277,144988.44086041,22385749350.5335,1220901656.46679
"PHL","BAU",2050,12.4636553528469,13.4132163750242,18547.8015889897,139053.035539009,101271252091.464,2074620912.4486
"KHM","BAU",2050,0.236853784526176,0.0930692458815516,113.253141079461,2827.03693075528,6485296688.45306,34160651.9869263
"IDN","BAU",2050,19.2194309738033,18.800383614765,30365.6978800179,275336.260561627,158220776842.324,3412984873.73412
"SGP","BAU",2050,0.315213909830347,2.13217398371306,4688.74610731083,13045.5506137527,16742755393.0369,264208214.867326
"KAZ","BAU",2050,7.04329104483232,1.60259834901616,2008.34199552237,88326.379775438,21916865345.0044,1066558385.60688
"TKM","BAU",2050,1.16457669093391,1.09155509914964,1551.61542399704,19207.5854944384,6697105108.07894,283183885.582629
"GEO","BAU",2050,0.239905345012296,0.542801648427596,667.366118696795,2602.09928920708,2664447620.95313,58924566.7121983
"UZB","BAU",2050,5.78145569873607,4.74451246201632,5978.43031090276,51871.342380006,18567921409.2561,818984837.356916
"TJK","BAU",2050,2.05004357204224,0.961266069124483,971.436035841883,16108.2089882665,3144917575.02578,220038174.944444
"KGZ","BAU",2050,0.923655577522774,0.151949135774378,157.627035960421,6413.4035225205,2761871341.03205,65827365.0990984
"ARM","BAU",2050,1.1237715345841,0.707109261107999,916.692783316852,13828.9870827596,2545691731.614,168880203.991464
"AZE","BAU",2050,3.34535252870233,1.76877545824766,2879.45328116775,72830.6148853249,14929667397.9466,1044780422.30824
"AUS","BAU",2050,21.7475328084721,24.8180272156872,39562.8409571752,416226.803146103,155279897624.059,8353428400.05609
"NZL","BAU",2050,1.52022124114761,1.36014001974363,2144.68608577917,26845.4071836498,5920063487.50253,498141035.410404
"BRA","BAU",2050,63.5757335940446,33.2361979515977,59607.5123539634,1433783.08305487,228027814389.849,22055079264.7438
"CAN","BAU",2050,15.2451368606,26.3033866449567,40458.6130144692,304045.062783856,149617957730.742,6888153604.12288
"CHN","BAU",2050,98.7343016529018,184.879388267358,453964.583269295,2945701.71028593,2678508850748.94,42371325709.3236
"LVA","BAU",2050,0.927465322493935,0.423076343000708,456.07565213427,10242.6307071383,1474167734.81066,109105557.200244
"LTU","BAU",2050,0.293140763737176,0.644773879831861,838.092094361522,5002.10437777548,1570296396.2361,99015264.7429616
"ROU","BAU",2050,2.38698285984714,0.590331307559073,991.034810112311,45979.7765777505,8117436778.55072,515864676.208903
"BGR","BAU",2050,1.70841834934574,0.680091956068563,1068.61917730796,31559.7754767721,5104939402.47676,422578394.772409
"FIN","BAU",2050,0.438438836088903,1.20760521023226,1941.72729990372,10163.4635336508,4824081865.04458,150065536.681551
"SWE","BAU",2050,0.884735632268077,2.21335263016296,3289.87294099181,17684.8838554678,9247979198.36397,271788191.772916
"DNK","BAU",2050,1.54528026852634,2.65451875656152,4105.08764205965,29327.692909053,7570237997.80291,569277219.479513
"ESP","BAU",2050,8.39281121689196,30.7278444754727,57504.1518290344,258116.098546384,121919975164.454,6718589091.88333
"IRL","BAU",2050,0.885364855524906,1.23413446745534,2020.5876017034,21161.9412930636,6297275772.76799,355823455.441085
"EST","BAU",2050,0.392577265670261,0.266616197388282,341.948817569185,6146.35278048852,1138052842.50678,66342199.2990367
"POL","BAU",2050,4.28840603747263,2.40398936359705,4244.79739661741,124653.176354238,20624917901.008,1726546847.06749
"CZE","BAU",2050,1.44972593478578,1.94782399534971,3099.25092200868,30334.7666583314,6720946501.70845,475739472.420471
"NLD","BAU",2050,3.89565725577046,6.11400272161676,10179.9604206439,88572.8254649448,13415190346.5181,1334358333.56958
"BEL","BAU",2050,5.29391095097853,7.36269340871746,12319.0670271036,120341.972845051,22096383935.3678,1982913086.02348
"GRC","BAU",2050,1.48808234972055,1.8067712594715,3618.39535841295,56235.7766103751,8573271078.53692,685123161.617128
"AUT","BAU",2050,1.48034536248643,2.60683578258536,4226.96556180623,31571.1295293152,10820204426.1745,564430360.640174
"SVK","BAU",2050,0.237789060188305,0.566304153110529,886.622558037487,6112.49610923816,1125535589.54224,112946725.359782
"HUN","BAU",2050,2.01595694309373,1.41362884395857,2494.37567299914,47671.560976282,8722677757.60825,674620246.429996
"PRT","BAU",2050,2.65265900829601,5.42330850586984,9893.0911421306,70053.2882925274,15193807542.5177,1435364795.18847
"FRA","BAU",2050,19.4805940548856,26.7743799150409,47876.5986969309,507123.982625969,160565775748.813,8954459273.3301
"DEU","BAU",2050,13.7798299884761,22.672117091889,41085.8815418367,399088.23693755,105114652595.058,6194019837.90804
"IND","BAU",2050,165.79576735223,58.6992078123715,86857.7338829594,1870707.14027153,956797489640.752,20622700826.8669
"ITA","BAU",2050,21.5698350505317,26.8718121016123,46238.9132053419,509328.957102483,145352177424.327,9034385450.58923
"JPN","BAU",2050,25.598573706875,55.3099059774507,125205.742820027,2053245.7803716,929405144319.909,34433188091.6439
"KOR","BAU",2050,5.36571285605353,19.635547485391,38772.2045541338,205019.709595427,260359999184.688,5135670349.76212
"MEX","BAU",2050,72.2513864013641,46.511188523366,75726.2006867269,1297570.65642799,401564575989.45,16224068251.1651
"IRN","BAU",2050,31.606788823933,19.3071204233554,40509.9490259123,593439.412346329,319858954341.872,7453675466.92141
"IRQ","BAU",2050,35.1449481765708,13.6798675958855,20117.2082831584,367807.61927493,100093477893.24,4746979811.64882
"SAU","BAU",2050,7.87341671335499,14.2052219923879,26125.3473594625,204247.149736967,174266256792.459,3171075680.42046
"SYR","BAU",2050,3.69020466765958,9.96558741889462,13294.1024285193,35889.9935808471,58359919393.8495,980404695.104488
"JOR","BAU",2050,1.55242729825788,3.93843218142683,5279.35274703524,20506.3560167419,12725647977.5218,479356716.678964
"LBN","BAU",2050,1.61976649706667,0.906135241564404,1715.88505324997,35745.88395626,12640091144.1472,556491315.449416
"KWT","BAU",2050,1.19891218828217,5.55556235591845,10931.4608332789,35999.7339231304,37118309779.8858,615403411.147775
"QAT","BAU",2050,0.401463677112401,0.843391937065469,1657.90672400987,13441.8107907106,17624267652.3172,198335220.135513
"ARE","BAU",2050,1.37562531144326,3.96911533606696,7739.49866080367,40721.91368521,57205222601.5935,710219239.899025
"OMN","BAU",2050,0.69315953421372,3.45415657252222,6001.56894382105,14799.3068202851,9034253087.11172,537725471.40471
"YEM","BAU",2050,3.33311493674375,2.21127727645661,2949.52359492731,29294.2043132861,24924802584.4274,491273071.08308
"BHR","BAU",2050,0.77510574965263,0.713912042883331,1124.94759883234,13990.5648448589,3777049271.75575,172474300.334058
"NOR","BAU",2050,0.127926276532932,0.344713597242087,510.677418592637,2620.95838214152,3363272193.87893,59471953.7659351
"TUR","BAU",2050,28.7628979247952,13.7050167203223,24290.3097060266,591725.367013123,80596866873.095,7837050142.7208
"CHE","BAU",2050,2.66650116844976,6.55660344838126,8717.61343023263,42229.8747848601,15979709501.7573,1000616346.59589
"AFG","BAU",2050,8.58495304597671,1.1821287419814,1360.22459475538,89057.753164679,14335251314.3996,974144202.899409
"PAK","BAU",2050,17.5090486599261,11.9741957710825,18189.1649358178,212259.887504428,144919581201.165,2331191309.06166
"BGD","BAU",2050,8.54415883792195,1.04598633993393,1793.55441079963,95631.2757277365,53566368500.9776,929934235.448075
"NPL","BAU",2050,0.738964236267963,0.230917840530817,313.929979994438,7000.4804764355,2770192342.58261,76865822.6408068
"MAC","BAU",2050,0.0345673688259271,0.00000377708799927385,0.00677606925952303,958.40602365906,788303219.530325,9016797.68637315
"LKA","BAU",2050,0.657599071479812,0.679702095302892,941.067593306898,10033.0723267333,1591863844.34555,136038981.032629
"MNG","BAU",2050,0.290781459349386,0.219083169121916,356.024619107287,4839.12781781272,3201063741.61128,51205269.9634276
"HKG","BAU",2050,0.0992305523511661,0.607864975363022,1590.17200274595,5819.85843742826,6882464577.71291,98982644.9777083
"BLR","BAU",2050,3.00585264640562,0.958185725643387,1300.55567636022,44337.0491597088,8890537940.40083,597710244.127761
"UKR","BAU",2050,14.4826368635993,2.40322223248095,3655.03339947279,146284.781416234,26463166850.0391,1941831687.08601
"SRB","BAU",2050,0.774859292379131,0.848130783201235,1464.17031369317,22041.4491841694,3000015378.23065,239180946.210382
"BIH","BAU",2050,0.352474290435549,0.0527004845945438,60.367621875199,5781.48202238966,616208284.537198,70031879.9527621
"MKD","BAU",2050,0.470319746199965,0.525094686205325,766.0375986525,9764.72458972536,1282600687.11458,131857071.539664
"ALB","BAU",2050,0.52760612900379,0.0855492932149496,123.438720503714,9127.62860377518,1467794333.48328,86542798.5703642
"HRV","BAU",2050,0.809789898458515,1.05059393552149,1491.20153315112,17716.0468192953,1833781931.4448,245039345.901947
"MDA","BAU",2050,0.278992359150867,0.340853732891505,460.59288048205,3323.38842663316,1412482817.48818,75017849.6690983
"NER","BAU",2050,1.90201760544681,0.427006222688296,609.909526250775,15124.8178867238,3189998081.47969,148575377.787885
"NGA","BAU",2050,46.7135055256601,14.7077057511218,23229.7935911313,449272.40265106,187385566262.563,4252773853.67589
"TCD","BAU",2050,0.603189395251188,0.0246144945729139,44.3841349601487,8406.9130523488,1507168984.93448,71125361.792195
"SDN","BAU",2050,7.78565563526807,2.2835069386353,4079.48355478962,88895.0435406157,21754763221.402,701916036.662861
"CAF","BAU",2050,0.386330849412212,0.00000559053901804659,0.0101331700045273,4065.40713031212,393485157.697188,40258314.6928861
"MAR","BAU",2050,3.9588079811076,5.27221383492786,10429.9836255582,69383.1265473845,21446311620.1969,777182421.85071
"MRT","BAU",2050,1.06413385150823,0.29801246649979,514.066007826695,11843.7280845889,1548472672.0253,95184416.2015567
"SEN","BAU",2050,1.50648873779863,1.30508848932881,2369.1859702772,16757.5801232675,3485076975.83836,180115859.537685
"GMB","BAU",2050,1.0203470182168,0.209857671805617,362.191310264173,10079.0576695116,1448098412.75274,85190959.2534713
"MLI","BAU",2050,2.28265414841535,0.860612585724261,1391.51418357857,19590.1620356743,3445572417.25604,187723501.834119
"BFA","BAU",2050,3.33734940813585,0.0466903104750549,73.2062290691842,28829.5976439185,5690009531.65812,216391634.640999
"GNB","BAU",2050,0.133817739293021,0.0377885265136361,81.9193013798858,2031.44098263726,357515392.237583,17551625.9337277
"GHA","BAU",2050,2.61625234761978,1.8120102578519,3421.31337760368,31935.2139998313,12506797034.4186,307874377.722526
"SLE","BAU",2050,0.658542618506598,0.153514524792983,211.442120337206,6361.62137841484,1410007120.96723,53163581.9210823
"CIV","BAU",2050,1.19718713314906,0.874758622374583,1723.44520962861,14457.4609677871,6126630221.90395,148079040.832514
"GIN","BAU",2050,1.79722902286969,1.2289546651156,1718.45667390509,17048.4965865805,3763512987.89661,161087868.787572
"LBR","BAU",2050,4.13693384344254,0.326020502866451,429.79721931893,36014.3292602464,2499903178.05428,261205942.755894
"DZA","BAU",2050,3.32495456078425,6.79624589310022,15528.253761816,97700.6640745423,17860119891.6325,1291624248.41528
"TUN","BAU",2050,0.199402190488792,1.15184833692889,2586.51938655687,4812.8685950949,6209506736.13293,94949683.9596195
"LBY","BAU",2050,3.73190984063298,3.40077753982432,7443.34707075992,99785.1131481799,21129902399.3759,846143760.326259
"BEN","BAU",2050,3.68983568016908,0.169104234156545,274.119077310142,36006.3985804324,2960194814.9942,276660948.515047
"CMR","BAU",2050,9.82685578585704,0.860747454425769,1474.3680811054,106768.86473474,12882155460.4003,717591580.021868
"TGO","BAU",2050,3.13270099648054,0.0238165884028238,41.3366276070413,32784.4601515386,1265605666.26342,175086564.18939
"KEN","BAU",2050,2.03340221876156,2.66389422687103,4364.58890135687,22220.9382691498,9666122547.0912,303234977.845973
"TZA","BAU",2050,8.67079448880243,0.822137175164191,1146.5133732886,84177.2889359927,18557763774.1947,626213130.416268
"MOZ","BAU",2050,7.67440760375921,0.802341144299833,1089.38465841674,56817.9656273362,8087816387.99415,467597191.276158
"COD","BAU",2050,10.9170020756047,0.287842835286493,563.473953933915,118142.085241717,20988335419.2044,925763744.950142
"RWA","BAU",2050,1.94696283262505,0.361673354300552,574.703440710725,16766.3353146434,1529627893.17953,118507756.715984
"BDI","BAU",2050,0.928405987348163,0.0000117006661401191,0.0186920102104346,8896.06908620916,1165938446.99699,61435556.58826
"COG","BAU",2050,0.0585749270343766,0.0000039166577535882,0.00820863648130355,1317.65217224507,1308914751.08624,9211983.09939596
"AGO","BAU",2050,1.90009400788502,0.560883639763453,880.90665050553,20345.7206173454,42045527523.2324,177380856.373597
"ZMB","BAU",2050,2.27924139837503,0.623785343018542,857.377921133079,20262.9834244326,5223579548.44361,176245365.301104
"MWI","BAU",2050,3.32762653361397,0.850343699111779,1295.19274126683,27935.8556378102,1769364269.11794,243087842.101864
"ZWE","BAU",2050,11.1160656217385,0.464647012639469,769.208914194104,98335.4786771195,2180343945.92204,752038637.685211
"NAM","BAU",2050,1.03552576640095,0.593616316000525,1088.60664823419,17894.556600777,1385755221.9754,166613775.869259
"MDG","BAU",2050,6.48872350134037,0.0000160707877520579,0.0273756915578911,64602.9990753966,3217544172.36095,511234123.727212
"GAB","BAU",2050,0.1846330695656,0.132789628627127,306.139021560597,5550.70413093782,1898712244.11334,39047263.2289017
"ERI","BAU",2050,1.59466443525951,0.268555382770426,429.640987485955,13192.5052782707,531345074.235779,138668173.406755
"ETH","BAU",2050,5.85134813704728,3.04356734728029,4884.59100455773,56887.8444109939,8318134717.05655,590419086.96805
"DJI","BAU",2050,0.0282326162676718,0.0357396973095979,72.5949261352358,527.946140879598,315501153.113278,6925302.42986763
"EGY","BAU",2050,3.43513810356401,7.2134602423956,15628.3542948717,48025.6159524157,83440078610.9325,783724091.316844
"UGA","BAU",2050,5.8547659913642,0.594723832566238,865.591294943943,47968.597647741,3972045302.55716,417535948.723929
"BOL","BAU",2050,4.0773018127155,1.17523394848189,1551.94740830536,52998.5506976763,21342628065.2225,833963968.729717
"ARG","BAU",2050,24.216598639104,11.3217384669159,20982.0931206919,576621.102408688,130120664037.78,7596728934.38512
"VEN","BAU",2050,7.43335762722176,6.30051877625048,10295.2451699194,124203.571802504,40618694112.0074,1697715245.86553
"COL","BAU",2050,14.5039946146438,1.90046347220902,3367.70770814943,231690.646786159,38788915009.2198,2795185365.24264
"CUB","BAU",2050,1.38010148869342,0.509858962018697,854.902904885741,31552.2650357732,3121537188.70934,389943170.057514
"DOM","BAU",2050,3.4022864487463,1.37118571240032,2129.79179073772,56435.3400358113,15395771504.8566,468143587.973027
"HTI","BAU",2050,0.166917249097647,0.00000499079237758667,0.00793552599989343,1958.55428021228,1971774096.94441,14090203.5866462
"PRI","BAU",2050,1.03425151307623,1.68231787648942,3426.17603275078,38120.923160012,4253988247.2793,426568698.112676
"JAM","BAU",2050,0.947018767426617,0.260154793454098,386.721542578092,15501.6062733791,1392787996.40281,125527250.664281
"HND","BAU",2050,0.598386959751442,2.27469245841988,2854.08149139458,6493.8040945071,9172761455.47721,173899872.079772
"GTM","BAU",2050,0.818388400116664,1.65981761615857,2154.21748389642,7581.82070452476,8468066142.3885,233110534.563671
"PRY","BAU",2050,7.99735700235694,0.92681565682409,1196.32001422334,108094.516726588,7885132229.69384,1333735280.08553
"URY","BAU",2050,1.41913953971762,0.575241576594789,1073.34160953344,33042.0283380376,4979227180.93931,499155563.497443
"CHL","BAU",2050,3.83436922432935,4.00274780314413,8117.23667526893,121185.23819788,26541348640.2436,1810534202.82355
"NIC","BAU",2050,0.637938373398756,0.630049591146775,777.631843460595,9210.27601556292,1955036968.41476,172890210.944766
"CRI","BAU",2050,1.65018472169795,0.580620803001456,933.074378106518,30247.1538114786,4054332406.67695,482528237.710177
"PAN","BAU",2050,1.27181601068128,0.856562437650915,1188.32454633703,18066.1517342126,6982660091.15914,327003750.968258
"SLV","BAU",2050,0.0877391024154013,0.429373531830299,626.014995237545,1558.80917868641,2630326821.44111,58459982.2384663
"ECU","BAU",2050,8.21539467545706,3.76139432177464,5545.64977155098,124283.734951815,19199970897.6077,1662925644.41223
"PER","BAU",2050,15.8192392262821,4.70294118245983,7666.29740716236,249476.992268141,44587096934.9724,3216239391.62298
"ISR","BAU",2050,2.35321839811424,3.2083468435142,5936.73232013487,50595.6229717991,18476739900.308,852986305.31487
"RUS","BAU",2050,17.539296629152,5.03250535157212,11228.5417156579,535011.444401387,162607377686.406,5876977339.27569
"ZAF","BAU",2050,15.7889845383519,13.5194921531658,34060.4769292274,539411.12686121,106772551461.541,5153319819.73163
"GBR","BAU",2050,19.5055636786181,27.4448410463348,46763.9273560597,496074.38352136,176523551960.94,7817435058.42745
"USA","BAU",2050,204.985762881526,433.559039907099,683215.120351424,4830320.71528289,3184433963458.14,110720830096.929
"VNM","ROG",2015,2.52327996999181,0.945105087369474,1272.55125,24837.8474868116,10381103280.6646,187774069.91139
"MYS","ROG",2015,5.23337938827096,4.86920980334726,8313.0425,72051.226,21127480039.4995,649097522.094705
